cafe_name,location_name,full_address,main_food,like,image
루틴,성신여대,서울특별시 성북구 동선동3가 230,"아이스크림, 아메리카노, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210401095552104_photo_7ad8692ea75e.jpg
숑디 인 오하라,성신여대,서울특별시 성북구 동선동2가 158,"아메리카노, 카페, 카페라떼",15,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210128213734_photo2_f3e614b8acbb.jpg
레인드롭,성신여대,서울특별시 성북구 동선동2가 124,"머랭쿠키, 카페, 디저트카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190729123003_photo1_favHrqinbple.jpg
카페 구월,성신여대,서울시 성북구 동선동2가 72,"스터디카페, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411082408_photo2_fT1xJY1jBS0l.jpg
이디야 성신여대점,성신여대,서울특별시 성북구 동선동2가 305,"초코쿠키, 쉐이크, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201121102048854_photo_b4db0c4f8cc2.jpg
카페 비,성신여대,서울특별시 성북구 동선동2가 120,"티라미수, 카페, 카페라떼",15,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200505123015860_photo_3af142fa5c10.jpg
미미상회,성신여대,서울특별시 성북구 동선동2가 135-18,"디저트, 카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200629115354_photo1_4b9040f46fe5.jpg
키프레시,성신여대,서울특별시 성북구 동선동1가 85-83,"수비드, 샐러드, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190815055743_photo1_a5c588dcba33.jpg
당신의 나의 케이크,성신여대,서울특별시 성북구 동선동2가 295,"레터링케이크, 케이크, 카페",36,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20181002111606961_photo0_f769c663e6ec.jpg
이드에비뉴,성신여대,서울특별시 성북구 동선동3가 161-1,"달고나라떼, 카페, 카페라떼",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200105091614834_photo_312eead77f96.jpg
카페동선동,성신여대,서울특별시 성북구 동선동4가 122-3,"스콘, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201101054619_photo2_fee5b4e063cb.jpg
Los Dias,성신여대,서울특별시 성북구 동선동2가 82,"로스, 카페, cafe",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200902082811_photo1_b4733a28d8cf.jpg
서울노마드,성신여대,서울특별시 성북구 동소문동4가 124-1,"카페, 한옥카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201219024420_photo5_e829952808f4.jpg
카페 이립스,성신여대,서울특별시 성북구 동선동2가 43,"초코칩쿠키, 카페, 카페라떼",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190723035551063_photo_Wj2sZoQmbQ14.jpg
카페 어거스티,성신여대,서울특별시 성북구 동선동2가 59,"크로플, 카페, cafe",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210222074931461_photo_f6dc1796f9a2.jpg
본죽 돈암동점,성신여대,서울특별시 성북구 동선동4가 26,"cafe, 비빔밥",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200505041247677_photo_03852416855b.jpg
카페밀리그램,성신여대,서울특별시 성북구 동선동2가 109,"브런치, 카페, 카페라떼",17,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200401122332_photo1_4b432840ce9b.jpg
원웨이,성신여대,서울특별시 성북구 동소문동5가 100 2층,"와인바, 와인, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190904121627137_photo_0f71b8e39c09.jpg
모블러,성신여대,서울특별시 성북구 동선동3가 28,"휘낭시에, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190321072120_photo1_Q0OgFdKCe4l1.jpg
투썸플레이스 아리랑힐호텔점,성신여대,서울특별시 성북구 동선동4가 26,"콜드브루, 아이스카페라떼, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200207090315196_photo_935f31d36a3a.jpg
카페 매니플리즈,성신여대,서울특별시 성북구 동선동2가 172 3층,"cafe, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200524042652316_photo_WJxL4w8QVoM4.jpg
흑화당  성신여대점,성신여대,서울특별시 성북구 동선동1가 26,"흑당밀크티, 흑당버블티, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200922104006_photo1_e829952808f4.jpg
투썸플레이스성신여대점 투썸플레이스성신여대점,성신여대,서울특별시 성북구 동선동1가 3-2,"티라미수, 케이크, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210228024207_photo1_e829952808f4.jpg
수아당,성신여대,서울특별시 성북구 동선동1가 85-50,"코코넛커피, 김밥, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200615052848241_photo_48f9eaeffd4e.jpg
온오프,성신여대,서울 성북구 동선동2가 10,"코젤다크, 술집, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201010084156_photo1_e7dbf6690af0.jpg
카페 달력,연신내,서울특별시 은평구 대조동 50-2,"브라우니, 아이스아메리카노, 카페",9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210215114817_photo1_afa5e5555e67.jpg
공차 연신내점,연신내,서울특별시 은평구 대조동 198-10,"버블티, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210228041210971_photo_25ca19551d0e.jpg
YM 커피프로젝트,연신내,서울특별시 은평구 갈현동 452-26,"브라질, 카페, 카페오레",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210419102721222_photo_c54bf6dd9936.jpg
카페 뤽상부르,연신내,서울특별시 은평구 갈현동 481-13,"아메리카노, 고구마라떼, 와플카페",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200823122226_photo1_5145e74e968e.jpg
탐나도다,연신내,서울특별시 은평구 갈현동 403-3,"아메리카노, 아이스카페라떼, 카페",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201007041328_photo1_c1b63d93c543.jpg
할리스커피,연신내,서울특별시 은평구 대조동 199-28,"카페, 커피, 카페라떼",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210304080034_photo1_94ecf3cdea70.jpg
단고당,연신내,서울특별시 은평구 대조동 198-22,"루이보스, 카페, 디저트카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210106113920_photo1_0UoOZNlTenDO.jpg
다용도실,연신내,서울특별시 은평구 대조동 215-28,"커피, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210222083317_photo1_5f01ae8777eb.jpg
아마스빈 연신내역점,연신내,서울특별시 은평구 갈현동 401-15,"버블티, 카페, 카페라떼",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210213115602_photo2_312eead77f96.jpg
빌리엔젤,연신내,서울특별시 은평구 갈현동 396-12 2층,"크레이프, 케이크, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191227121112667_photo_d1ceba701035.jpg
823m,연신내,서울특별시 은평구 갈현동 453-22 1층,"스콘, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200725114356_photo2_5145e74e968e.jpg
스타벅스 연신내역사거리점,연신내,서울특별시 은평구 불광동 308-1 범서빌딩,"카페라떼, 카라멜, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210124092224_photo1_XLfDdxht9OvI.jpg
해례 커피,연신내,서울시 은평구 갈현동 430-1,"크로플, 커피, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200701120229_photo1_f79b67aec8d4.jpg
데일리,연신내,서울특별시 은평구 갈현동 453-9,"커피, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201101044205526_photo_53b894e07113.jpg
1994양과점,연신내,서울시 은평구 대조동 197-20 도원빌딩1층,"디저트, 케이크, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200802035048454_photo_d1ceba701035.jpg
어뮤즈 멜로우 AMUSE MELLOW,연신내,서울특별시 은평구 갈현동 453-12 2층,"마들렌, 카페, 카페라떼",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200630115552199_photo_25ca19551d0e.jpg
아마스빈 불광역점,연신내,서울특별시 은평구 대조동 5-10,"버블티, 카페, 흑당카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210210190427_photo1_3bcd18e14f3d.jpg
쿠아레비,연신내,서울특별시 은평구 구산동 2-36,"베이커리카페, 빵집, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190804032051_photo1_2ada03eda239.jpg
타이거슈가 연신내점,연신내,서울특별시 은평구 갈현동 456-3,"흑당밀크티, 흑당버블티, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191203085839166_photo_53b894e07113.jpg
이디야 커피 구산역점,연신내,서울시 은평구 대조동 224-23,"빙수, 커피, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200506123412160_photo_312eead77f96.jpg
메가커피 구산역점,연신내,서울 은평구 구산동 1-1 영진빌딩 1층,"커피, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201121024412_photo1_312eead77f96.jpg
이연,연신내,서울특별시 은평구 대조동 83-35,"핸드드립, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210306082757_photo2_312eead77f96.jpg
이디야커피 갈현점,연신내,서울특별시 은평구 갈현동 432-1,"카페, 커피, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200724111348_photo1_6b93810357a8.jpg
이디야,연신내,서울특별시 은평구 불광동 357-14,"커피, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200630114021847_photo_25ca19551d0e.jpg
투썸플레이스 연신내점,연신내,서울특별시 은평구 갈현동 456-1 2층,"초콜릿, 케이크, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200804094646_photo1_312eead77f96.jpg
토마스 피,연신내,서울특별시 은평구 갈현동 394-6,"브라우니, 카페, 북카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200525123333_photo1_e00b31537539.jpg
카페 폴렌,연신내,서울특별시 은평구 갈현동 110-5,"크로플, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200301012005_photo1_5d36a97a2160.jpg
제이미테이블,연신내,서울 은평구 갈현동 435-4,"샌드위치, 브런치, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200802034732526_photo_d1ceba701035.jpg
크레이저 커피 갈현점,연신내,서울 은평구 갈현동 433-4,"커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200905124102716_photo_d1ceba701035.jpg
엔제리너스  불광역점,연신내,서울시 은평구 대조동 6-5,"반미, 반미샌드위치, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200630115222461_photo_25ca19551d0e.jpg
피에로커피,천호,서울특별시 강동구 성내동 465,"티라미슈, 카페, 카페라떼",38,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210204063658_photo1_fgW1KZo5Phdo.jpg
스타벅스 천호로데오점,천호,서울특별시 강동구 천호동 453-14,"마카롱, 아메리카노, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210409025327_photo1_9851a19bb88b.jpg
브랜뉴 하이몬드,천호,서울시 강동구 성내동 43-1,"아메리카노, 바게트, 카페",33,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210306022136_photo1_7d8c33c19b12.jpg
커피 몽타주,천호,서울특별시 강동구 성내동 555-5,"아메리카노, 플랫화이트, 카페",33,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200616022452_photo1_b52bb33129da.jpg
키읔피읖,천호,서울특별시 강동구 천호동 409-31,"아메리카노, 카페, 카페라떼",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201202041305_photo1_8847da7f1f72.jpg
스타벅스 천호이마트점,천호,서울특별시 강동구 천호동 455-4 이마트별관,"아메리카노, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210225011929_photo1_afa5e5555e67.jpg
분홍다이닝,천호,서울특별시 강동구 천호동 453-8,"빠네, 카페",48,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200121111037_photo1_0756dd486682.jpg
피카피오,천호,서울특별시 강동구 천호동 450,"초코빙수, 민트초코빙수, 초콜릿카페",14,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200720123258299_photo_7e1a3eb631f9.jpg
천호977,천호,서울특별시 강동구 천호동 460-3,"아메리카노, 카페, 디저트카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190414111746_photo0_gF9kTlFcZ6o6.jpg
솔리,천호,서울특별시 강동구 천호동 409-35,"디저트, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210210125916_photo02_2608dc9c054a.jpg
카페그라운드,천호,서울특별시 강동구 천호동 287-28,"자전거카페, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191229115500_photo1_2591119a6a92.jpg
미드데이 썬,천호,서울특별시 강동구 성내동 432-4,"수플레, 카페, 디저트카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201101090927578_photo_7e1a3eb631f9.jpg
스타벅스 강동구청DT점,천호,서울시 강동구 성내동 550,카페,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210413105852_photo1_9851a19bb88b.jpg
모뉴먼트커피,천호,서울특별시 강동구 성내동 80-14,"카페, 커피",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191103110202_photo1_63dcc316c40f.jpg
겨울과봄사이,천호,서울특별시 강동구 성내동 384-11,"에그타르트, 마카롱, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201113055453293_photo_7bdfab5b6008.jpg
백미당,천호,서울특별시 강동구 천호동 455-8,"아이스크림, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201230091407_photo1_6be2820f3da2.jpg
빽다방 천호역로데오점,천호,서울특별시 강동구 천호동 415-29,"밀크티, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201224030913526_photo_168bea41924c.jpg
채스우드 커피,천호,서울시 강동구 성내동 434-20 1층,"크로플, 커피, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210413034550759_photo_hkRAhLEW5gil.jpg
cafe 1501호,천호,서울시 강동구 천호동 281-23 1층,"홍콩와플, cafe, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210225011519_photo1_afa5e5555e67.jpg
카페 어질리티,천호,서울특별시 강동구 성내동 428-5,"애견카페, 루프탑, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200101072631_photo1_c5c35d2fa8e7.jpg
아이스베리,천호,서울시 강동구 천호2동 454-64,"요거트아이스크림, 빙수, 카페",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201102031344321_photo_e519d1d3162a.jpg
메가커피 천호역점,천호,서울 강동구 천호동 455  현대백화점 천호점1층 107호,"커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201007112930_photo1_c5c35d2fa8e7.jpg
마데린커피,천호,서울시 강동구 천호동 430-8,"베이커리카페, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200602023233_photo1_c5c35d2fa8e7.jpg
펠어커피,천호,서울시 강동구 성내동 12-29,"생초콜릿, 커피, 초콜릿카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200222045017439_photo_c567f403ff91.jpg
투제이커피,천호,서울특별시 강동구 천호동 35-26,"샌드위치, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201003233732_photo1_I4JBSguSyF1Q.jpg
티에드,천호,"서울특별시 강동구 천호동 409-6 2,3층","커피, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200825042752_photo1_577e7ed4211d.jpg
스타벅스 강동역점,천호,서울특별시 강동구 천호동 447-17,"아메리카노, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210302095739456_photo_7e1a3eb631f9.jpg
