restaurant_name,location_name,full_address,main_food,like,image
신도림 이도식당,신도림,서울특별시 구로구 신도림동 337,"닭갈비, 볶음밥",41,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200803085626_photo1_ddd27b64f500.jpg
신승반점,신도림,서울특별시 구로구 신도림동 692,"유니짜장, 간짜장",27,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210101125922928_photo_hy5RqtXpWfkb.jpg
러스트 베이커리,신도림,서울특별시 영등포구 문래동2가 42-19,"아메리카노, 케이크",17,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210326091737_photo1_75a3dbd08a69.jpg
라그릴리아,신도림,서울특별시 구로구 신도림동 692,"필라프, 스파게티",31,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210403070345828_photo_57d1b24a423a.jpg
퍼틴 현대백화점 디큐브시티점,신도림,서울특별시 구로구 신도림동 692 신도림 디큐브시티 지하2층,"쌀국수, 반쎄오",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210404090018_photo1_04a99cc1ecc2.jpg
소녀방앗간,신도림,서울특별시 구로구 신도림동 692,"비빔밥, 제육볶음",33,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201029041133159_photo_57d1b24a423a.jpg
쉐라톤 서울 디큐브시티 호텔 로비라운지바,신도림,서울특별시 구로구 신도림동 360-51 쉐라톤 서울 디큐브시티 호텔,애프터눈티,22,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200805042953660_photo_15aff1843b38.jpg
카페 솔트,신도림,서울특별시 영등포구 문래동2가 43-5,"솔트커피, 치즈케이크",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210403102947770_photo_714b8e25c93f.jpg
스타벅스,신도림,서울특별시 구로구 신도림동 692,"돌체라떼, 라떼",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210313075959333_photo_c54d8d54a040.jpg
코젤 다크하우스 신도림점,신도림,서울특별시 구로구 신도림동 337,"생맥주, 코젤다크시나몬",14,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210403102227249_photo_d429455e70f9.jpg
바르미 샤브샤브 현대백화점디큐브시티점,신도림,서울특별시 구로구 신도림동 692 현대백화점,"샤브샤브, 소고기샤브샤브",111,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210327102732_photo1_4kDrfjm387I4.jpg
사월에 보리밥과 쭈꾸미 현대디큐브신도림점,신도림,서울특별시 구로구 신도림동 692 디큐브시티 6층,쭈꾸미,6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201107015426_photo1_af376a065590.jpg
아파트먼트,신도림,서울특별시 영등포구 문래동2가 40-2,라떼,5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200819193014_photo1_0UoOZNlTenDO.jpg
라도맨션,신도림,서울특별시 구로구 구로동 41-13,"수제맥주, 칼삼겹살",22,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201114113634502_photo_d1e3c3c07850.jpg
추억굽는 꼼이네,신도림,서울특별시 구로구 구로5동 23-8,"꼼장어, 뒷고기",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191214023307245_photo_Lqwi3kHaHTrs.jpg
카페 1953 위드 오드리,신도림,서울특별시 영등포구 문래동2가 34-10,"아메리카노, 티라미수",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200621091516_photo1_aVgT7XOpJ6Sl.jpg
갈빗,신도림,서울시 영등포구 문래동2가 16,갈빗살,1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210313085848_photo1_1f86fd0f3a30.jpg
숙이네조개전골,신도림,서울특별시 구로구 구로동 30-32,조개전골,23,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200715031541_photo1_128bd3420a2c.jpg
교대이층집,신도림,서울특별시 구로구 신도림동 337 푸르지오1차 상가 2층,꽃삼겹,15,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200904095758_photo1_37c7fd6ac794.jpg
유어홈 커피로스터스,신도림,서울특별시 영등포구 문래동2가 39-1,"커피, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210317062959_profile_photo1_6f70d4a8a958.jpg
봉고기,신도림,서울시 구로구 신도림동 435-10,숙성삼겹,1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210203072913962_photo_sdTm1I1minMx.jpg
구씨네매운집,신도림,서울특별시 구로구 구로동 31-11,"국물닭발, 닭발",23,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200418082721_photo1_f1be737c6754.jpg
스몰 순호네 포차,신도림,서울특별시 영등포구 문래동2가 34-11 문래 스몰,새우전,4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201029054048007_photo_312915f7a62f.jpg
곱분이곱창 신도림점,신도림,서울시 구로구 구로동 40-10 1층,"곱창, 야채곱창",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201230115828_photo1_fdb522d4d765.jpg
초와밥,사당,서울특별시 동작구 사당동 1031-13 2층,연어초밥,193,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200913094926_photo1_5bc03e33d566.jpg
겁없는토끼부엌,사당,서울특별시 서초구 방배동 474-19 1층,"로제파스타, 스테이크",495,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200820093859_photo1_0d640e5ec0ca.jpg
전주전집,사당,서울시 동작구 사당동 1032-1,"모듬전, 김치찌개",233,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201102064519_photo1_06d69fb0c864.jpg
굴뚝집,사당,서울특별시 서초구 방배2동 450-26,"소금구이, 돼지갈비",247,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200417114627_photo01_lorRwY5sTQF4.jpg
청송 산오징어,사당,서울시 관악구 남현동 1065-1,"오징어회, 산오징어회",113,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200722122157058_photo_b4d97712b236.jpg
사당광안리,사당,서울시 동작구 사당동 1031-37,"멸치찌개, 육사시미",112,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201206020625904_photo_c10fa390751e.jpg
로우슬로우,사당,서울특별시 서초구 방배동 451-24 2층,"애플파이, 아이스아메리카노",123,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200730124953_photo3_d7d578b999f9.jpg
복돈이부추삼겹살,사당,서울특별시 관악구 남현동 1061-11,"생삼겹살, 삼겹살",157,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210419123620_photo1_02d30f76e800.jpg
리에또,사당,서울특별시 서초구 방배동 451-36 2층,런치세트,121,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201229015827522_photo_e60ebba31261.jpg
칠리사이공,사당,서울특별시 동작구 사당1동 1045-13,"양지쌀국수, 새우볶음밥",155,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210227220741_photo1_d7d578b999f9.jpg
라시에스타,사당,서울특별시 동작구 사당동 1031-27,파스타,98,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200928125750_photo1_249bf04e1ef3.jpg
명동칼국수,사당,서울특별시 서초구 방배동 450-14,"칼국수, 만두전골",58,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210219112547092_photo_ae9ee822d767.jpg
맛집곱창구이,사당,서울특별시 서초구 방배동 451-26,"마늘곱창, 대창",122,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200626083830_photo1_EjEnzI8duvXw.jpg
코다차야,사당,서울특별시 서초구 방배동 450-17,"김치볶음밥, 누룽지탕",120,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200711100123_photo1_b69042a34009.jpg
바이젠하우스,사당,서울특별시 서초구 방배2동 443-5,학센,140,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210221100928_photo1_aa099f26b5bc.jpg
하노이별,사당,서울특별시 동작구 사당동 1030-1,"쌀국수, 새우덮밥",46,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200114102852_photo1_d7d578b999f9.jpg
바르미 샤브샤브,사당,서울특별시 서초구 방배2동 444-3 파스텔시티 2층,샤브샤브,63,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200619020318009_photo_230c774527b5.jpg
크래프트라인,사당,서울특별시 관악구 남현동 1061-23,"맥주, 수제맥주",100,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210311084948909_photo_b9d86ad04b4e.jpg
루키더셰프,사당,서울특별시 서초구 방배동 456-1,"파스타, 라자냐",86,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200117085241_photo1_YFLPV7bGotbp.jpg
생어거스틴,사당,서울특별시 서초구 방배동 444-3,"왕새우팟타이, 나시고랭",111,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200615102251550_photo_5787f14c78b1.jpg
시골보쌈&감자옹심이 사당역점,사당,서울시 서초구 방배동 449-5,보쌈,76,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200526051420_photo1_222c7343f723.jpg
꼼레떼,사당,서울특별시 서초구 방배2동 451-1,"레몬타르트, 밀크티",31,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201008094101701_photo_neexbWvs5PX4.jpg
교대이층집,사당,서울특별시 서초구 방배동 450-10,"통삼겹, 가브리살",19,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201030091011_photo1_aa099f26b5bc.jpg
코시롱,사당,서울특별시 관악구 남현동 1056-31,"시금치, 돈까스",77,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200422084023_photo1_b08a7b3ded85.jpg
페니힐스 커피스테이션,사당,서울특별시 동작구 사당동 1042-13,"카페라떼, 타르트",42,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210220093618219_photo_969185507250.jpg
코코이찌방야 사당역파스텔시티점,사당,서울시 서초구 방배동 444-3,"로스까스, 카레",43,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200814003054_photo1_aa099f26b5bc.jpg
삼육가,사당,"서울특별시 서초구 방배동 450-16 동화빌딩 1층,2층",꽃삼겹,44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210318061807_photo1_b67390846121.jpg
성민양꼬치,사당,서울특별시 서초구 방배동 449-4,"양꼬치, 양갈비",150,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210420053033_photo1_bdfb4cb789db.jpg
요란한부엌,사당,서울특별시 동작구 사당동 1029-38,사시미,65,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210418094148858_photo_0c355c4fe535.jpg
백채김치찌개 사당점,사당,서울특별시 동작구 사당동 1030-11,김치찌개,73,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191013181330_profile_photo1_d7d578b999f9.jpg
에베레스트 본점,동대문,서울특별시 종로구 창신동 148-1,"갈릭난, 탄두리치킨",950,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210410025055_photo3_dbd34f76e37f.jpg
평양면옥 본점,동대문,서울특별시 중구 장충동1가 26-14,"냉면, 만두",266,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411090513_photo1_1f86fd0f3a30.jpg
비엘티스테이크,동대문,서울특별시 종로구 종로6가 289-3 2층,스테이크,321,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210419050007_photo1_dcc6b93bfc57.jpg
진옥화할매 원조 닭한마리,동대문,서울특별시 종로구 종로5가 265-22,"닭한마리, 칼국수",170,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210330094010_photo1_146d8dd4dfe6.jpg
송정식당,동대문,서울특별시 종로구 종로5가 443,"고등어구이, 삼치구이",196,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201103050759482_photo_277f2e1d22c5.jpg
쉐이크쉑 두타점,동대문,서울특별시 중구 을지로6가 18-12,"바닐라쉐이크, 감자튀김",66,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411113221_photo1_f6b6f07b001a.jpg
백제정육점,동대문,서울시 종로구 효제동 155,"육회, 육회비빔밥",161,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201025014106_photo1_277980c639f8.jpg
경상도집,동대문,서울특별시 중구 을지로6가 1-1,돼지갈비,263,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200513105104976_photo_26598b558c37.jpg
원조원할매닭한마리,동대문,서울시 종로구 종로5가 282-21,닭한마리,131,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200703053943_photo1_8e68deea3142.jpg
에베레스트 DDP점,동대문,서울특별시 중구 을지로6가 18-21 굿모닝시티쇼핑몰 B3 302호,"버터난, 갈릭난",85,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210218054924_photo1_oh0163F0r7iT.jpg
동북화과왕,동대문,서울시 종로구 창신동 463-1 2층,"꿔바로우, 양꼬치",80,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200218115715_photo0_7qE9YM1SbJFv.jpg
사마르칸트,동대문,서울특별시 중구 광희동1가 120,"볶음밥, 샐러드",93,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411083431762_photo_2c2906c7be9f.jpg
느티나무설렁탕,동대문,서울특별시 중구 신당동 251-131,설렁탕,86,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210401122217413_photo_0c8f0ee03560.jpg
명동닭한마리,동대문,서울특별시 종로구 종로5가 265-8,닭한마리,59,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210213082737798_photo_3cd1850a1ba7.jpg
우정떡볶이,동대문,서울특별시 중구 신당1동 304-791,"떡볶이, 닭발",116,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190510023602_photo1_57615d29cb1f.jpg
옥천매운족발,동대문,서울특별시 종로구 창신1동 142-27,"족발, 매운족발",166,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200112105256974_photo_1fb60b1b07e6.jpg
창신동매운족발,동대문,서울특별시 종로구 창신동 581-5,"족발, 매운족발",90,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200704031742998_photo_46e29fa7f774.jpg
미즈컨테이너,동대문,서울특별시 중구 을지로6가 17-2,"샐러드스파게티, 리조또",56,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201123030312109_photo_95ac3a45ae18.jpg
타볼로24,동대문,서울특별시 종로구 종로6가 289-3 2층,"뷔페, 호텔뷔페",143,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201106071530_photo1_XLfDdxht9OvI.jpg
동화반점,동대문,서울시 중구 을지로6가 18-95,"짜장면, 짬뽕",44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200425073428_photo1_ebA8OToEL5QH.jpg
신룽푸마라탕,동대문,서울특별시 중구 을지로6가 18-12,마라탕,34,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201103012337_photo1_128bd3420a2c.jpg
사마르칸트 본점,동대문,서울시 중구 광희동1가 162,우즈베키스탄,73,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210214101217_photo1_f68a0699b1ff.jpg
장프리고,동대문,서울특별시 중구 광희동2가 296,카프레제,34,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307060639229_photo_fe1650f3c430.jpg
은화계,동대문,서울시 중구 신당동 248-2,"닭구이, 볶음밥",16,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200903075008802_photo_4e25a1bf375c.jpg
써브웨이,동대문,서울특별시 중구 신당동 247-11,샌드위치,1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210212020647004_photo_168bea41924c.jpg
김삼보,동대문,서울특별시 중구 을지로6가 30-5,계란말이,70,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200921012804_photo1_edd2f5913a1b.jpg
도깨비불고기,동대문,서울특별시 중구 을지로6가 18-37,불고기,59,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190607063521_photo1_6ti1DKfuuYVT.jpg
닭한마리,동대문,서울특별시 중구 을지로6가 18-84,"칼국수, 닭한마리",25,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210409013411906_photo_AgZMlG8Vx6Ve.jpg
오챠드1974,동대문,서울특별시 중구 신당동 250-14,파스타,45,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201106100258_photo1_62ccb631c61d.jpg
두끼 떡볶이 현대시티아울렛동대문점,동대문,서울특별시 중구 을지로6가 17-2 현대시티아울렛 9층,떡볶이,20,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200314102330_photo1_2c0028301e12.jpg
털보고된이 본점,노원역,서울시 노원구 상계동 332-3,"고갈비, 삼치구이",157,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210114004248_photo3_I4JBSguSyF1Q.jpg
예향정,노원역,서울특별시 노원구 상계동 735-4,"두루치기, 김치찌개",29,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210311230432_photo2_I4JBSguSyF1Q.jpg
화포식당 노원점,노원역,서울특별시 노원구 상계동 598-1,"삼겹살, 목살",32,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200509052931821_photo_b4db0c4f8cc2.jpg
어글리스토브,노원역,서울특별시 노원구 상계동 332-8,"까르보나라, 스테이크",169,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210114120240942_photo_2aa5f510c940.jpg
시드누아,노원역,서울특별시 노원구 상계동 341-5,"아메리카노, 아이스아메리카노",56,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210419080038_photo1_bvzXwtb3f2N7.jpg
아웃백스테이크하우스 노원점,노원역,서울특별시 노원구 상계6동 711-12,"투움바파스타, 베이비백립",16,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210308074032_photo1_c97eb69f6be8.jpg
풍미연,노원역,서울특별시 노원구 상계2동 323-11,"설렁탕, 갈비탕",46,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200215082925717_photo_GNtCRjNogBBb.jpg
시골애,노원역,서울특별시 노원구 상계동 617,"낙지볶음, 낙삼볶음",55,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210207120041_photo1_3b929888cbc2.jpg
옛날 칼국수,노원역,서울시 노원구 상계동 711-13,"칼국수, 수제비",66,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201204112811534_photo_66974a695ce2.jpg
땅코참숯구이,노원역,서울특별시 노원구 상계동 348-4,"목살, 삼겹살",28,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201118042903_photo1_6f3d5587c93f.jpg
서가앤쿡 노원점,노원역,서울특별시 노원구 상계2동 617,스테이크,70,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200820083341558_photo_2aa5f510c940.jpg
장천,노원역,서울특별시 노원구 상계동 733-2,"짬뽕, 짜장면",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201113081311_photo1_6f3d5587c93f.jpg
감각,노원역,서울특별시 노원구 상계동 337,"수플레, 카페",10,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210222055500559_photo_2aa5f510c940.jpg
아비꼬 노원역점,노원역,서울특별시 노원구 상계2동 593-1,"카레라이스, 카레",52,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200508101242461_photo_66974a695ce2.jpg
쯔이코,노원역,서울특별시 노원구 상계2동 581-214,에비동,44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200121064640_photo1_fT1xJY1jBS0l.jpg
설빙 노원역점,노원역,서울특별시 노원구 상계동 602-3,인절미토스트,13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210120105953_photo1_44769462241c.jpg
쭈꾸미킹,노원역,서울특별시 노원구 상계동 591-7,"고르곤졸라피자, 쭈꾸미",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210406054942018_photo_29b1147582f7.jpg
버거킹 노원역점,노원역,서울특별시 노원구 상계동 734-5,"햄버거, 버거",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210123090815_photo1_41b1778b5b78.jpg
시오코,노원역,서울특별시 노원구 상계동 357-8,"딸기막걸리, 동파육",75,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210218105921659_photo_af1a6a625f78.jpg
투고샐러드,노원역,서울특별시 노원구 상계동 725-1,목살,4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200529061912_photo1_oB7Vhsap7vlD.jpg
72420 노원점,노원역,서울특별시 노원구 상계동 733-2,"쌀국수, 볶음밥",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200813085451_photo1_bvzXwtb3f2N7.jpg
썸머타이,노원역,서울특별시 노원구 상계동 710,"쌀국수, 팟타이",24,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200817113049_photo1_b19c19d0eb8f.jpg
Jolly,노원역,서울특별시 노원구 상계동 348-7,코스요리,14,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307113603_photo1_bb003c580b4d.jpg
롤링파스타  노원점,노원역,서울특별시 노원구 상계동 598-2 화랑빌딩 2층,"도리아, 샹그리아",10,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307072634902_photo_2e5782a1e965.jpg
스타벅스 상계초교사거리점,노원역,서울특별시 노원구 상계동 372-16,"돌체라떼, 케이크",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210114004713_photo1_I4JBSguSyF1Q.jpg
스타벅스,노원역,서울특별시 노원구 상계동 723,카페라떼,1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210310112620_photo1_44769462241c.jpg
스시통,노원역,서울특별시 노원구 상계동 711-13,"초밥, 스시",51,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200731032418664_photo_tWPMh0i8m0ba.jpg
배스킨라빈스 노원로데오,노원역,서울특별시 노원구 상계동 602-3,"케이크, 아이스크림",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210104123809423_photo_2aa5f510c940.jpg
스타벅스,노원역,서울특별시 노원구 상계동 712,돌체라떼,1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210209043104_photo1_94ecf3cdea70.jpg
포메인 노원점,노원역,서울특별시 노원구 상계동 709-2,"쌀국수, 볶음밥",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200330115833_photo1_8e68deea3142.jpg
윤휘식당,성신여대,서울특별시 성북구 동선동2가 135-21,"함박스테이크, 차슈동",305,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210219044925_photo1_f7c1425b9393.jpg
애정 마라샹궈 1호점,성신여대,서울특별시 성북구 동선동1가 2-6,"마라샹궈, 마라탕",69,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411082735_photo1_fT1xJY1jBS0l.jpg
태조 감자국,성신여대,서울특별시 성북구 동소문동5가 73-2,"감자국, 감자탕",175,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210119083433972_photo_c54d8d54a040.jpg
문화식당,성신여대,서울시 성북구 동선동2가 150 지하1층,"오므라이스, 파스타",166,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210223110749_photo1_3b929888cbc2.jpg
버거파크,성신여대,서울특별시 성북구 동선동2가 10 1층 BURGERPARK,치즈버거,154,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201103082120_photo1_3b929888cbc2.jpg
팔백집,성신여대,서울특별시 성북구 동선동2가 172,"돼지갈비, 쫄갈비",48,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210415054555_photo1_d92a9b56d681.jpg
제순식당 성신여대점,성신여대,서울특별시 성북구 동선동1가 85-59,"제육볶음, 차돌된장찌개",138,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210329141615_photo0_ewUxWOmyAbe8.jpg
돈암순대김밥,성신여대,서울시 성북구 동소문동5가 59-21,순대,108,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201129103536198_photo_6f3e9fcaee8e.jpg
상미규카츠,성신여대,서울특별시 성북구 동선동1가 75,"야끼니꾸, 규카츠",107,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201227011740402_photo_3af142fa5c10.jpg
애정훠궈,성신여대,서울특별시 성북구 동선동1가 3-3 2층,"훠궈, 무한리필훠궈",9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200629045922_photo1_f2d37406e29b.jpg
소테,성신여대,서울시 성북구 동선동2가 135-7,"알리오올리오, 크림빠네",102,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200306102024_photo1_2483f18cd56e.jpg
밀양 손칼국수,성신여대,서울특별시 성북구 동선동3가 139,"동태전, 손칼국수",48,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210405032051333_photo_807ec6bcb825.jpg
초밥좋은날,성신여대,서울특별시 성북구 동소문동5가 118-15,"스시, 초밥",130,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210314052804874_photo_8eaccc306269.jpg
김통,성신여대,서울특별시 성북구 동선동1가 120-14,"삼겹살, 목살",99,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210228010450_photo1_3ffaa7b0514c.jpg
정키친 프로젝트,성신여대,서울특별시 성북구 동선동1가 85-58,김치전,64,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201022094823_photo1_3b929888cbc2.jpg
도쿄커틀릿,성신여대,서울특별시 성북구 동선동2가 131,"안심돈까스, 돈까스",36,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200613063815575_photo_0f71b8e39c09.jpg
마이란,성신여대,서울특별시 성북구 동선동1가 85-96,"오믈렛, 오므라이스",28,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200912090149137_photo_2e81cafc6d67.jpg
샌드위치 하우스,성신여대,서울시 성북구 동선동3가 232,샌드위치,22,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201003140527_photo1_26b151aebb34.jpg
라라면가,성신여대,서울특별시 성북구 동선동2가 135-8,"멘보샤, 우육면",16,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200730015229_photo1_d5ed4ff1b35c.jpg
놈파스타,성신여대,서울특별시 성북구 동선동2가 135-4,"화덕피자, 파스타",79,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200804111846_photo1_c995f1553fc5.jpg
